,#,kVp (kV),th (deg),Air (mm),Al (mm),Cu (mm),Sn (mm),Pb (mm),Be (mm),HVL1 Al (mm),HVL2 Al (mm),HVL1 Cu (mm),HVL2 Cu (mm),Mean energy (keV),Air kerma (uGy),Mean conv. coeff. (Sv/Gy)
0,Iteration 1,58.88312722691698,21.042914033529577,1083.7183803307714,4.100863407993962,0.6001945821777186,0.0,0.0,0.0,5.738947224247457,6.061508109107801,0.2252382132534356,0.2505713744761663,47.04011204827737,1.390453294477672,1.5814513137078234
1,Iteration 2,62.70690354538573,20.964361922878144,983.5936487570078,3.65444124181412,0.6108553369663761,0.0,0.0,0.0,6.149418924893177,6.523785130640875,0.25036515273302995,0.28301516224351253,49.06358611197321,1.9857557283317506,1.6049492415720772
2,Iteration 3,60.73373774248906,20.446245843095383,985.6648548886028,3.8668788869096646,0.6320972110782491,0.0,0.0,0.0,6.005904597936954,6.342699768178202,0.24105217808035273,0.2692861601144171,48.22895117157929,1.578034832117448,1.599769166857538
3,Iteration 4,60.11633768027913,19.524785319720035,933.670620529621,4.119274656263121,0.632070280951299,0.0,0.0,0.0,5.955978928801256,6.281951022664135,0.2379169309948435,0.2648803307154564,47.95394943141452,1.382756079340501,1.5939913909685943
4,Iteration 5,62.12958177018159,20.89832136032682,973.9499424330743,4.064802325206493,0.5492331753691225,0.0,0.0,0.0,5.953694789292526,6.343998256905437,0.23878156574555473,0.2713445862750984,48.35622476386634,2.3831300600858203,1.5981584197373835
5,Iteration 6,63.399392319647255,18.507927264549007,1063.3125802061618,3.8016149418227756,0.5495903749711081,0.0,0.0,0.0,6.0739173600037955,6.484979506305882,0.24635477300377767,0.2817460391065963,48.984647282030686,2.453111745443587,1.599835884978211
6,Iteration 7,59.197330416750596,20.937807890508672,926.8126516802452,3.995554910676547,0.575296257863312,0.0,0.0,0.0,5.705725565393965,6.044133710607514,0.2235685145737943,0.24999664976029587,47.00431256530302,1.5686678955281752,1.575621261427308
7,Iteration 8,59.82773411801647,18.878889573997302,932.6053735272385,3.85669194753899,0.6257408641181674,0.0,0.0,0.0,5.894893907691188,6.22232378103865,0.2343365466634921,0.2610323985634996,47.71109879737182,1.5268083097476601,1.590824695170779
8,Iteration 9,53.026512817367916,19.98805492125255,1042.4656627203801,3.845101021690327,0.6199208981935677,0.0,0.0,0.0,5.082477659075172,5.322567628456069,0.18873718416944898,0.20475723700916362,43.8336257274984,0.6492252266159931,1.5283494952879917
9,Iteration 10,55.19922212905871,21.520638412921592,967.8017864887171,3.754697556950096,0.6460450536296175,0.0,0.0,0.0,5.389363099969778,5.650349382692152,0.2050457790213182,0.2237845950132053,45.220913614605344,0.8048774579113438,1.5511458259872937
10,Iteration 11,64.19663988255188,22.001317380752283,942.1515505668388,3.7394714061163254,0.5749925299926801,0.0,0.0,0.0,6.208281477761118,6.619015453535337,0.2546206165384348,0.2911481504052923,49.54048966771461,2.4544170505924114,1.6090688199431222
11,Iteration 12,61.36099366557214,19.616831273881747,1004.2326330811819,4.260453882673624,0.6332669714871251,0.0,0.0,0.0,6.105162724997765,6.445083544584795,0.247093306715966,0.27628620765015677,48.65966613720502,1.6021994100202297,1.6053010218663506
12,Iteration 13,58.16905751916523,19.438406907955375,1044.0658726969566,4.072983901309563,0.6147507843037763,0.0,0.0,0.0,5.6949892771048525,6.002506477708595,0.22251964178708605,0.24637031429051565,46.763695407851465,1.2918450585249215,1.5778688297136296
13,Iteration 14,59.18411040917517,20.131985827101808,1002.2446902835131,3.90783741038965,0.550366304719041,0.0,0.0,0.0,5.6374171377401705,5.987406530170736,0.21986575693626131,0.2468060992038557,46.79768794896158,1.6548184634266032,1.5682395993854505
14,Iteration 15,62.7239354012722,20.61369429897335,998.6026151714568,3.8960344227011774,0.6020933901185643,0.0,0.0,0.0,6.14667259161953,6.522171713124446,0.2502141362024935,0.28294675199627534,49.05935941500684,1.9961915755646413,1.6056287722731748
15,Iteration 16,59.570580806938565,19.440291226258292,934.1056776753371,4.1361853613760715,0.6236773036089465,0.0,0.0,0.0,5.876965334254638,6.198924528618361,0.23320687234852863,0.2593280775363782,47.602941824672925,1.3329621581721274,1.5907484277994963
16,Iteration 17,59.65627927589067,20.590763877903047,1021.822770470112,4.078744630695389,0.5833111288850124,0.0,0.0,0.0,5.783107792150162,6.1233093114614,0.22802838069053027,0.25509235432702365,47.3334853342076,1.6020068126331262,1.582119123915397
17,Iteration 18,56.482549657703785,22.24283789716284,1072.0898057648596,3.759137630985816,0.6112826199878778,0.0,0.0,0.0,5.46648783345628,5.756246875610269,0.2095888474053681,0.23084605640174588,45.71804388814927,1.0440619579385177,1.5545701909815706
18,Iteration 19,59.97050984671956,19.618888924229857,992.3272574664005,3.9990357218998542,0.5625621576283111,0.0,0.0,0.0,5.7619620903973034,6.116377714764087,0.22702212877920996,0.2551308474877215,47.33712588646538,1.8566295849604186,1.5797984380304164
19,Iteration 20,56.974678070177305,21.781714688724897,992.983411217579,3.9294538379782327,0.6445751140710642,0.0,0.0,0.0,5.606546233494339,5.889437340360684,0.21721143108750327,0.238635394247501,46.24666143078533,0.9486786145603685,1.569446943642665
20,Iteration 21,58.36762128718248,21.044584195289133,1016.7757783994135,3.948402839182851,0.5881260608644784,0.0,0.0,0.0,5.642456559445423,5.964604520841171,0.21976256668073443,0.24449313019184285,46.64193009875781,1.3565633170160745,1.5726095387419525
21,Iteration 22,64.97078883324835,20.036216277663137,1005.49941811885,3.8356922006245053,0.5866835318556203,0.0,0.0,0.0,6.334040096543068,6.747606534481947,0.2625957459441917,0.3005156836496265,50.08120778083784,2.653932232372073,1.6213059854512741
22,Iteration 23,53.64917514866366,21.159708448565024,977.5504871370994,4.185978130188233,0.5797093291265598,0.0,0.0,0.0,5.091923525211959,5.35028961854287,0.18942543116750066,0.20674371802522978,43.989288291577815,0.8144587765585963,1.5291654131985581
23,Iteration 24,61.23681946038566,21.06087834914208,1071.5184155762963,4.000048750648563,0.6220459808991212,0.0,0.0,0.0,6.04391126621428,6.389888386207085,0.2434788695646431,0.27278534000592153,48.44501622935815,1.6849151159135958,1.599325016869621
24,Iteration 25,59.515967910528296,21.20923457674055,986.9705170030641,3.9401548912562196,0.5963019472298859,0.0,0.0,0.0,5.788275918407574,6.122843795993647,0.22824681889723633,0.25487512660577516,47.319211772354635,1.5214868203572418,1.5819159679144026
25,Iteration 26,54.59927488841625,18.490387285823946,977.7514205924564,4.160213987386135,0.584003178710072,0.0,0.0,0.0,5.219476099051853,5.489146563683224,0.19615791146191575,0.21479364438775184,44.582058246253446,0.9168385625408645,1.5356121787673382
26,Iteration 27,53.46478305941109,20.284704623974683,928.9071319222669,3.6737334597109146,0.6265494715522197,0.0,0.0,0.0,5.138719703301996,5.38402045928796,0.19168070974952048,0.2082709262791507,44.09711145830955,0.7160817423425563,1.5354120178797162
27,Iteration 28,61.38519450801783,19.972439498917975,984.5941077272663,3.8391752508776897,0.6194782305836006,0.0,0.0,0.0,6.046124903403667,6.396893671554812,0.24369571126391137,0.27344047221116047,48.4849093048525,1.7010252881184043,1.5995254794181135
28,Iteration 29,53.76041424654345,20.77441178166329,1023.5858593015789,3.705298573809669,0.602613263048686,0.0,0.0,0.0,5.127127554886165,5.383708865416349,0.19120762683193757,0.20853946151219846,44.12125981607367,0.8195582660893435,1.5318248451223384
29,Iteration 30,58.91971427343235,19.548772781452797,1086.623238350753,4.21887256152472,0.5988591281071871,0.0,0.0,0.0,5.751981262180138,6.0740689696073815,0.22597801623250383,0.25134793180523796,47.09026241579784,1.391804936545511,1.578703662102376
30,Iteration 31,58.478113244923364,20.846630467653316,925.5746182937612,4.285641625477663,0.5613295023513384,0.0,0.0,0.0,5.611564503066227,5.942503507902278,0.21815362402370128,0.24340775068325696,46.57153648114641,1.4356629239688963,1.5648685266198745
31,Iteration 32,61.809675683859254,20.196730495766364,1035.911195317758,4.039966437855016,0.5988599751544982,0.0,0.0,0.0,6.053295082027085,6.416206318737209,0.24432023295928787,0.2752006277680713,48.59219140203847,1.8360648007074578,1.5983536165725898
32,Iteration 33,63.13498201974777,20.10310057520157,932.7953096732554,4.305236473308126,0.6374984392968736,0.0,0.0,0.0,6.307772474718075,6.66814021125354,0.25998916363053853,0.2925782064369072,49.632077776559605,1.735884201613916,1.6139589955317786
33,Iteration 34,60.739094544451035,22.338153560277675,1036.8673932494876,4.0887791164703025,0.592429560246034,0.0,0.0,0.0,5.918845733606333,6.269925033927405,0.23610292747869413,0.26499197029255517,47.96178474424278,1.6761749430975053,1.58813623601774
34,Iteration 35,63.70433704994792,19.74867251892402,1017.6208820523992,3.704115319544592,0.5759676229675283,0.0,0.0,0.0,6.167155639643572,6.57068665489206,0.2519468586619862,0.28743665350678793,49.323040267196866,2.5248990033194527,1.6078995053817062
35,Iteration 36,59.55778260556955,18.519302144502674,994.9870068389164,4.255108068582769,0.6001599484756933,0.0,0.0,0.0,5.831356117722403,6.160962771345875,0.2306656502103554,0.25714540100603434,47.46390472162982,1.5108221320891817,1.5834736903113178
36,Iteration 37,61.261357716627565,19.607681645788833,979.088416204262,3.9155641904071685,0.6446018576348245,0.0,0.0,0.0,6.099053465439552,6.436956460421471,0.24668350874233108,0.2756512697839249,48.62089833360192,1.616234858122783,1.6082664276932905
37,Iteration 38,62.805106954356866,18.367940880384502,1017.4872399554483,3.77057251141701,0.6090764416015085,0.0,0.0,0.0,6.172853046634387,6.5473747442351975,0.2518125282884679,0.284654553737698,49.160991780463505,2.0691176480657547,1.6078043193260876
38,Iteration 39,63.223789520150845,18.698934455784165,1042.2674794448387,4.175065595758728,0.6020535774824161,0.0,0.0,0.0,6.225701944903952,6.603944225238313,0.2551506658380757,0.2887638090775731,49.40435765673095,2.102160709472674,1.6143766211619617
39,Iteration 40,53.09693031067447,20.568563414057103,1016.9296595486036,3.8277067464602297,0.5913185873538057,0.0,0.0,0.0,5.031223315983212,5.281521603871154,0.18624466559580719,0.20277359933857234,43.68920860331057,0.7468020943419509,1.5191866342140494
40,Iteration 41,58.460828799262,20.330886690173642,1103.7418985836493,3.992012383448963,0.6191879311064287,0.0,0.0,0.0,5.730840357560641,6.0414512289357525,0.22460469533386768,0.24891159476889801,46.93078097599272,1.2758399114931473,1.581937799555759
41,Iteration 42,54.92914740684236,19.11154991691709,956.8648644805371,4.236507963354024,0.6503248627446081,0.0,0.0,0.0,5.396793580968486,5.648554162707422,0.20533247922147982,0.22341845709920535,45.19281226148183,0.7496089426596432,1.5603035240552952
42,Iteration 43,58.119941891911886,21.387294383793176,924.5756070610076,4.04450336359691,0.6303024636006389,0.0,0.0,0.0,5.716071116544671,6.017808735186294,0.22363472228718723,0.24713916012010767,46.81406759528141,1.0800373704966475,1.581588366475399
43,Iteration 44,61.40938667887984,19.667603834215402,992.310709502967,3.9120335465291833,0.559906389725216,0.0,0.0,0.0,5.901271937420803,6.278133552461775,0.23546871849406686,0.2664569918418243,48.05367122634201,2.054162323267337,1.5926184738394955
44,Iteration 45,62.96708520742436,19.552192335426913,1099.2967387471886,4.325492651762634,0.5952935303552989,0.0,0.0,0.0,6.1887989919929,6.564977389978666,0.2528310449026206,0.2859589964648746,49.23880530827112,2.0045611764485165,1.6080758947256497
45,Iteration 46,59.90482790754805,19.16377590481931,984.1951116014567,4.100568343313727,0.612438913161913,0.0,0.0,0.0,5.886890373649681,6.2179787453947615,0.23392592843825039,0.2608836958181168,47.70191620795282,1.461237633809882,1.5880077198520206
46,Iteration 47,60.494720781364784,20.27721177394412,960.7111101111743,4.0831824964424905,0.5944427611656157,0.0,0.0,0.0,5.902942977372152,6.249741863876969,0.23510898393232488,0.2635173942296003,47.868847603040834,1.6587610918011158,1.5874924295040427
47,Iteration 48,61.81864062963926,19.151178040015637,1011.1693098943077,3.8094915609346036,0.6244198739391494,0.0,0.0,0.0,6.106100780714747,6.460620955728408,0.24738802678437707,0.2778989561280769,48.756619637494786,1.830511829960752,1.6050995630605192
48,Iteration 49,62.598351485315575,20.201786125805118,900.2569196426014,4.293674215215735,0.5525291020303722,0.0,0.0,0.0,6.030256443158405,6.422369540097638,0.2434016880256529,0.27672531200133665,48.684033664248275,2.350053143338669,1.6039627858560277
49,Iteration 50,59.19924520765048,20.629642191380196,988.9688965587413,4.094332492313918,0.6519126302990215,0.0,0.0,0.0,5.8925840202916335,6.199690483344754,0.2338890048453895,0.258850542384244,47.57236782289774,1.2618948357469686,1.5934184738877015
50,Iteration 51,56.84129499016354,21.762159889001346,967.799743393765,4.276878099488742,0.620263471265932,0.0,0.0,0.0,5.559116942344329,5.845407516543218,0.21462249630438826,0.23607433813952758,46.07418531016394,1.0304449857382099,1.5675118992743162
51,Iteration 52,60.10267177894786,20.51158854709992,896.0647156908774,4.0126861470267,0.5482439216182021,0.0,0.0,0.0,5.735717469234159,6.098581845552558,0.2256363564754416,0.2542747117060341,47.283391102541884,1.8343880546743299,1.5791235202317964
52,Iteration 53,62.21943613475216,18.746544003374538,995.1247443697051,4.06407005300212,0.6114914888045978,0.0,0.0,0.0,6.135396736044236,6.497666258074941,0.2493031399557961,0.28073443317456204,48.92742266493928,1.8573175270569706,1.6068951763434332
53,Iteration 54,57.44380778931391,19.779685233167402,1003.9545332576484,4.256560184433605,0.6426918828803386,0.0,0.0,0.0,5.681734298746801,5.967992730863407,0.22147232397066682,0.24354480119058722,46.5750663035356,1.0368050333309424,1.5776470960847673
54,Iteration 55,62.27190712521867,20.826847456187924,1019.948785485872,4.257711019529247,0.6418927923621499,0.0,0.0,0.0,6.220618298534697,6.568825786048814,0.2543202236072066,0.28510383940884015,49.19156109902824,1.6560972151896474,1.6100010188390481
55,Iteration 56,59.05331609167038,22.381232786312918,970.2626656148211,4.144304342792182,0.576387362012408,0.0,0.0,0.0,5.698497379010183,6.032858690648936,0.2231044706500798,0.2491609082846832,46.94982182954993,1.5713209051672001,1.5779552808299755
56,Iteration 57,59.83614674838132,18.33169529668428,966.600545667454,4.015922083587766,0.5998746946347917,0.0,0.0,0.0,5.846512449263866,6.182630880302675,0.23164111311699867,0.25876397259454775,47.5673475168364,1.579717933767402,1.5858830426555903
57,Iteration 58,60.135631730111214,18.726201681987902,1075.8429474824904,3.739543346992784,0.5886204170617083,0.0,0.0,0.0,5.8322524228869135,6.180370364303677,0.2309920823544388,0.2590351217756474,47.585335188926024,1.7522435489062087,1.5849655072727593
58,Iteration 59,60.95628151859718,19.096060807572393,1003.8876958111458,4.119468688248111,0.6193808569115096,0.0,0.0,0.0,6.020656784030859,6.36248218982856,0.24202327375085156,0.27079783104882615,48.32234050411429,1.659099776521913,1.601484977799208
59,Iteration 60,60.3451231914065,18.694084133571515,1080.5345510307634,4.273281514543113,0.6151142252600398,0.0,0.0,0.0,5.955104697707894,6.288824761361344,0.23798434924542508,0.26561009865155305,47.9995662075951,1.5162941663537368,1.5954887400426838
60,Mean,59.67163217769666,20.15154913091244,997.6606575775334,4.012780172167323,0.6035717924267137,0.0,0.0,0.0,5.821315513669174,6.154450606420282,0.23067920519417132,0.2577379203326708,47.45031309443781,1.5592919515729398,1.5841345471954642
61,Standard deviation,2.9055364307505527,1.0588448115198115,49.492218243889866,0.1860463425267985,0.027877126185574426,0.0,0.0,0.0,0.3206553840653432,0.3588302833996028,0.018752382318867715,0.023792401997844107,1.5608856815399208,0.47930619019344634,0.023635115128104806
62,Relative uncertainty,0.04869208910019641,0.05254409001715632,0.049608268972001206,0.04636345240569555,0.0461869267837915,,,,0.05508297622975501,0.058304194207891354,0.08129203628512216,0.0923123844839536,0.03289516084821978,0.3073870737997108,0.01491989122385354
