,#,kVp (kV),th (deg),Air (mm),Al (mm),Cu (mm),Sn (mm),Pb (mm),Be (mm),HVL1 Al (mm),HVL2 Al (mm),HVL1 Cu (mm),HVL2 Cu (mm),Mean energy (keV),Air kerma (uGy),Mean conv. coeff. (Sv/Gy)
0,Iteration 1,60.68642412721287,19.920424662056785,954.6280100067107,4.25481065968423,0.6423131408879201,0.0,0.0,0.0,6.050156665006804,6.378054914563074,0.24356789142410257,0.2713158636337177,48.354991393898366,1.4556235932617276,1.606104179151427
1,Iteration 2,58.136484871530676,18.257864701850867,978.5094412022789,4.089755420857045,0.6410518167326992,0.0,0.0,0.0,5.753804904545656,6.05094308011556,0.2257179565512045,0.24905189967220234,46.93862532434403,1.147418872934322,1.5817149916014341
2,Iteration 3,61.30793789880964,20.662146651017803,947.932937136459,3.82325258359258,0.5835929143675663,0.0,0.0,0.0,5.943522013844064,6.309324603430659,0.23779344733237734,0.26812890275184936,48.157250178886116,1.9627413807749745,1.591760877805341
3,Iteration 4,61.12231400263186,19.770204828088456,944.9502381426299,4.138755575001047,0.6239157960618681,0.0,0.0,0.0,6.048282335779579,6.390359626824354,0.24368582786355275,0.27267486652137674,48.43821584240606,1.6718121981603982,1.6006084369243565
4,Iteration 5,62.88995819665369,18.707252888799452,984.6689100514823,3.8582391085824,0.5847519512839398,0.0,0.0,0.0,6.122412671260719,6.508355614893524,0.24890499807072042,0.2823978139950343,49.025288603788546,2.1868328465979294,1.6051450253631223
5,Iteration 6,59.49229489948423,21.309463596590685,1034.872253118997,4.208440354065007,0.5748943062473468,0.0,0.0,0.0,5.7507328320136875,6.090827959501851,0.2261688562408398,0.25302012259146056,47.20038752287553,1.4838070988222285,1.57859498542484
6,Iteration 7,62.79873286246899,20.1243782847696,1054.113436102658,4.147096640306137,0.5898203557258535,0.0,0.0,0.0,6.142183022525408,6.521016404341829,0.2499952356249227,0.28299853974806194,49.062118845772346,2.020358389031123,1.6002043372846262
7,Iteration 8,59.442411266897054,19.90091318838073,961.279049001725,4.294240361205503,0.636877499962728,0.0,0.0,0.0,5.900833145723254,6.214495602189636,0.2344777992632514,0.2600438624491011,47.648416969774104,1.3042638455535858,1.591704206873377
8,Iteration 9,64.78445283364661,18.944883486633785,1025.3920832694607,3.9948438077625483,0.6064645729639518,0.0,0.0,0.0,6.385227872914269,6.784220487069742,0.2655995768213446,0.3025580539143192,50.20094386444213,2.3624012629203346,1.6197737117683013
9,Iteration 10,56.82321535254708,19.005091075545643,972.9060916380498,3.68086747902685,0.6278186428953529,0.0,0.0,0.0,5.5462838030577375,5.835123115654274,0.21394759036962246,0.23552689464536203,46.036910345668865,1.0551494152136118,1.5655943549333882
10,Mean,60.74842263118827,19.660262336373382,985.925244967045,4.049030199008335,0.6111500997129227,0.0,0.0,0.0,5.9643439266671185,6.308272140858451,0.23898591795619387,0.2677716819922485,48.106314889185604,1.6650408903270235,1.5941205107130214
11,Standard deviation,2.259406469125837,0.8884079931033282,36.79464600936232,0.19314972380657486,0.02493111645843753,0.0,0.0,0.0,0.2274561647272396,0.25876508686236976,0.013999794775525015,0.018330539859717956,1.1400195642278426,0.4266452653241402,0.014907809645759313
12,Relative uncertainty,0.03719284174410574,0.045188002983036886,0.03731991466613901,0.047702712578898514,0.040793769763186646,,,,0.03813599073491765,0.041019962532427484,0.058579998751605016,0.06845585658400051,0.023697919220250257,0.2562371097326893,0.009351745709043865
