,#,kVp (kV),th (deg),Air (mm),Al (mm),Cu (mm),Sn (mm),Pb (mm),Be (mm),HVL1 Al (mm),HVL2 Al (mm),HVL1 Cu (mm),HVL2 Cu (mm),Mean energy (keV),Air kerma (uGy),Mean conv. coeff. (Sv/Gy)
0,Iteration 1,61.12506072828475,19.82659786520463,978.3728661908159,3.7424038797623043,0.6436397804245898,0.0,0.0,0.0,6.07006756046446,6.408550603130613,0.24494261460052438,0.2737617089969775,48.50513490554525,1.5634762890647107,1.6018930815748909
1,Iteration 2,57.532276938051204,18.33015538248702,944.9305327929475,3.9347020709930054,0.5544328022200495,0.0,0.0,0.0,5.474131812015276,5.798315094037342,0.21045609981472538,0.2343857462999174,45.965864308596345,1.4941884837279769,1.5625287162938788
2,Iteration 3,57.569671539065595,20.247230222049183,898.3895926405347,3.7763891891940156,0.6209739213659297,0.0,0.0,0.0,5.619140489062312,5.919656613008657,0.21815647676754163,0.24103164597320564,46.4092241035454,1.188880281597375,1.571992480292791
3,Iteration 4,64.49664484451094,20.518421471587228,1046.0355385143457,3.762827253687149,0.6108154546617761,0.0,0.0,0.0,6.3446692881771005,6.7411363070759664,0.2629691254076042,0.2993261147964241,50.01668492075427,2.304503789824153,1.6164715741418103
4,Iteration 5,57.146127555689105,19.807849812864742,1018.2143687397994,4.325967299106739,0.6308142767083001,0.0,0.0,0.0,5.625748710101221,5.911603902148321,0.2183208504452637,0.2400729336265587,46.34333057587046,0.9693649112740153,1.5759246244823761
5,Iteration 6,62.12108181660265,20.089524362019787,983.6366486296276,4.340149698245227,0.6171299371548915,0.0,0.0,0.0,6.1522649709861525,6.5078338110110625,0.250230756847633,0.2811820452828177,48.95535058053617,1.7285568328897867,1.6078201797684182
6,Iteration 7,56.511951436486704,20.924019138197963,1045.356802215381,4.253099070316764,0.6092635115996485,0.0,0.0,0.0,5.49808293065269,5.783972911521132,0.2112634401261149,0.23238034307712527,45.82243636736595,0.9771062321001261,1.561789937714395
7,Iteration 8,61.1102046373573,20.47772155681503,1015.1575458786444,3.707657529442731,0.589571276605845,0.0,0.0,0.0,5.930900325221827,6.292641278437702,0.23698637399596337,0.2668772842163486,48.07937053596662,1.923588307598783,1.5908891006536368
8,Iteration 9,61.82043460872813,17.539779405888375,980.3646209307541,3.911288187238247,0.6443582388967113,0.0,0.0,0.0,6.166697329737747,6.511474872978715,0.25093519573577266,0.2809990181740239,48.94483142333406,1.6580553150884128,1.6102251093819844
9,Iteration 10,54.3552696492801,19.09618244343749,1019.8366282995989,4.240730468162265,0.5782229481691538,0.0,0.0,0.0,5.181398144321213,5.44904023296695,0.19414783664783666,0.21247849576172625,44.413689249278185,0.8560239044871508,1.533636193047733
10,Iteration 11,56.822160025656586,20.037855386606736,930.0112025330004,3.8869679995988142,0.6464605741546109,0.0,0.0,0.0,5.594625973922154,5.875150454438227,0.2165118369999067,0.23768805052665895,46.182204716910014,0.9702622734299956,1.5689926965518939
11,Iteration 12,59.433143450018974,20.55197500911206,1029.8239761166067,3.889616036885123,0.64989903405437,0.0,0.0,0.0,5.902913551833483,6.215764498404211,0.23458720643953543,0.26009704231015485,47.65182899147366,1.3463081106607666,1.5902600120187742
12,Iteration 13,58.482994552361234,19.595803925149944,964.9417876912072,3.9101610963946816,0.6499394375154062,0.0,0.0,0.0,5.798280512081997,6.09866642625694,0.2283191884333643,0.25217017740151126,47.14219584970726,1.0773607674877985,1.5849793206058052
13,Iteration 14,57.05372530128879,20.475286267493523,1026.0607126984971,3.660467157650801,0.590882872064999,0.0,0.0,0.0,5.484174438424822,5.790239955944156,0.2107673550578608,0.23335877864872753,45.892781445939114,1.2137605659271453,1.5555483931751795
14,Iteration 15,62.48269850369219,19.140319992514364,953.7453497404933,4.000144894403701,0.5866193688847983,0.0,0.0,0.0,6.093139893728567,6.47100658040286,0.24698568882457222,0.27951277627442733,48.85276906755923,2.0519462066641077,1.6041658623534525
15,Iteration 16,59.6421427022351,20.808552600293165,1049.3131741909103,3.7411814508386128,0.5613435164268471,0.0,0.0,0.0,5.701797190013079,6.055451870115461,0.2235653614524066,0.25121774250773177,47.08529371314075,1.794294353806087,1.5755088403278323
16,Iteration 17,65.67605762299137,19.762096365668267,1001.479970785067,3.6823610251369274,0.6040794439875972,0.0,0.0,0.0,6.443030109838474,6.859267286942157,0.269643766315002,0.30884083980141763,50.552348910349544,2.5711108379614163,1.6211571834930107
17,Iteration 18,61.56834911888964,21.029870921832433,998.8920833894863,4.1267118515259344,0.6371059491939682,0.0,0.0,0.0,6.123664695885821,6.466385261648372,0.24826841209598285,0.2778468112119258,48.754787444666725,1.6117922924399424,1.6065180211288794
18,Iteration 19,63.3763903205147,19.6968100493376,1025.2344811065602,4.075000841795949,0.5891945520914905,0.0,0.0,0.0,6.196872410595869,6.584591683097072,0.25352460549415895,0.28779088017481386,49.34587761297504,2.2282737374391695,1.610030524896381
