,#,kVp (kV),th (deg),Air (mm),Al (mm),Cu (mm),Sn (mm),Pb (mm),Be (mm),HVL1 Al (mm),HVL2 Al (mm),HVL1 Cu (mm),HVL2 Cu (mm),Mean energy (keV),Air kerma (uGy),Mean conv. coeff. (Sv/Gy)
0,Iteration 1,57.73628529117585,20.09227908549496,990.2266373071282,3.8489678662185955,0.6044347232924293,0.0,0.0,0.0,5.606139631405703,5.914272233915738,0.21752828752780412,0.2409350294761856,46.40370489407543,1.2211554481260911,1.5669474216330042
1,Iteration 2,62.23941146423875,19.866171553229897,1004.3284304990193,3.750652473363089,0.6423196631779069,0.0,0.0,0.0,6.188680199830168,6.541888210329834,0.2524273506166362,0.2834302269460453,49.090492223902984,1.7363988721353234,1.612406200291337
2,Iteration 3,59.46731241318094,21.013744802659872,958.5458268379956,3.913748231639313,0.6486911682932364,0.0,0.0,0.0,5.903759844005626,6.2173738085207715,0.23464896567523624,0.26022977186549523,47.66036506234275,1.2803619557568362,1.5895528651782571
3,Iteration 4,59.652245923911856,20.014306669769617,1027.1857749795793,4.18859030355282,0.6393922906279652,0.0,0.0,0.0,5.923849620777993,6.240302713411715,0.2358703438416678,0.261815025132222,47.760768331529235,1.3627341896043332,1.596770159463128
4,Iteration 5,55.31507695876637,19.289169975366267,979.0616622632293,4.2222223425575685,0.6516372242920773,0.0,0.0,0.0,5.445290765809685,5.7016657765511,0.2080020544494648,0.22663825773427942,45.41975697138438,0.7759048731496013,1.5589670254892256
5,Iteration 6,58.44148607246505,19.5974344502516,1035.9926097194752,4.2658051509871076,0.5903499372461175,0.0,0.0,0.0,5.680854668529383,5.999423173420977,0.22187991512784175,0.24654370660026417,46.776338623907186,1.3466669640111915,1.577132455794246
6,Iteration 7,61.596174424716466,19.70704040325906,1047.4061992720508,3.8059386931957113,0.6356979026483867,0.0,0.0,0.0,6.107430676197095,6.454431555575408,0.24734904360082263,0.27719324927762945,48.71439773559004,1.709978921391423,1.6024597408901649
7,Iteration 8,57.554532821854615,21.312085285161672,961.549180143603,3.965031135736063,0.551867783790651,0.0,0.0,0.0,5.463105293935652,5.788729390815598,0.20987155750866435,0.23385626639288623,45.930827795352684,1.458790867458625,1.5549734625583542
8,Iteration 9,65.86505140297567,21.32639288971886,989.6546730050803,3.7251218753873863,0.5792082304510631,0.0,0.0,0.0,6.3886860946001,6.819962219092588,0.2664070861533494,0.3065838761203341,50.42182820680184,2.7510963318382498,1.6146986100913325
9,Iteration 10,55.89896327689887,19.350449245275804,1034.9251639034642,3.922302833722299,0.6092728205003591,0.0,0.0,0.0,5.411269684239035,5.692001307811336,0.2064785751885153,0.22678442064406806,45.43492493690899,1.0330817866321353,1.5566181527596086
10,Iteration 11,61.748036249408436,21.11919912154395,1018.9253387877238,3.7551018730546,0.5928472954983306,0.0,0.0,0.0,6.008434888708543,6.376863647849838,0.24170379429390135,0.2727448242974956,48.44192867606842,1.964132210925675,1.6011642763755936
11,Iteration 12,66.95231668860522,21.250021948401674,948.1968073144178,4.031819355717951,0.6025553005196818,0.0,0.0,0.0,6.585953489456787,7.0151394068514845,0.2792858773524539,0.3212188164443067,51.234393041413206,2.8616621542234952,1.6295106723066308
12,Iteration 13,61.33046730382907,21.891302110320943,1081.0313771674917,4.104074772120533,0.616810887047321,0.0,0.0,0.0,6.045524255758987,6.393822627116443,0.24361706529186794,0.2731434231663428,48.4671509235231,1.590969242407225,1.5982245593010656
13,Iteration 14,54.061529027196066,19.46194641334428,995.1581100773225,4.233247818776404,0.561232057249456,0.0,0.0,0.0,5.108219039481242,5.3779237393119095,0.1903932434416852,0.20856409438095627,44.128037883098585,0.9499896100434162,1.5282306259010572
14,Iteration 15,61.749242174737596,21.095312502084155,1023.3082655322238,3.8652538544267285,0.6508641608610285,0.0,0.0,0.0,6.159307815275759,6.5016424186762505,0.250435094495891,0.2802314665954982,48.8993109089017,1.6160492659214734,1.6125061804042402
15,Iteration 16,61.180773205082275,20.171714143762944,1016.5097421682098,3.9025266252585484,0.5713390701782571,0.0,0.0,0.0,5.9055715428769355,6.274087388427376,0.23559113984088526,0.2658885301244707,48.017985586733715,1.8422902833300763,1.589218675678107
16,Iteration 17,64.97407820275949,20.38474065501936,947.5963710810333,3.844886681911853,0.5991874107399371,0.0,0.0,0.0,6.367834091898665,6.7752219407763885,0.2646425584007553,0.3022696213007297,50.18281965633863,2.497613380951774,1.6181629034752223
17,Iteration 18,59.29404874341516,19.185119881343958,938.0666540040631,4.010919036929145,0.6128811955465259,0.0,0.0,0.0,5.814035624128469,6.137894984168782,0.22957065450351125,0.25546197992959263,47.35575952695734,1.3836863214201076,1.5810917798103752
18,Iteration 19,57.11262698762433,19.573614067262124,1041.499112422668,4.173899563290046,0.6298669515342775,0.0,0.0,0.0,5.61183922122736,5.898993379553151,0.21756350429890015,0.23934617470825925,46.294665156961386,1.0261415178898228,1.5734951491792486
19,Iteration 20,60.627880440934256,20.949255303882833,938.1079059964242,3.8886776019182814,0.548707997398617,0.0,0.0,0.0,5.782321808756467,6.154045924080713,0.22844618823139767,0.2581458404316808,47.53146224306124,1.9282117602698003,1.5781342158767715
20,Iteration 21,59.6930913082331,18.329375582569263,1033.7131023762897,3.935843138107452,0.6225790687016528,0.0,0.0,0.0,5.8799357946945605,6.205802696768696,0.2334355898155699,0.25990319205290235,47.639320725751126,1.4832364098294002,1.5925315229341657
21,Iteration 22,63.669189158741325,20.1342337248305,1001.4988482882314,4.172822379667387,0.5633062516394278,0.0,0.0,0.0,6.1618557938231575,6.564907083058747,0.2516129312620958,0.28701689207511677,49.29852494872325,2.342886735381498,1.6009562443574303
22,Iteration 23,59.02760691805743,21.23759653361522,1031.359953170613,4.233440911645035,0.5778126195026413,0.0,0.0,0.0,5.7088084082488795,6.041012407053071,0.2236603269527457,0.2496018222449012,46.978096234343695,1.4910948281796907,1.57458036403299
23,Iteration 24,56.54469107085518,19.769764345504964,981.3035237815928,3.7377604945980942,0.6230132328224783,0.0,0.0,0.0,5.504407696221757,5.790799971062831,0.2116163942919892,0.23279994918318625,45.85095526950323,1.0158125259733637,1.560777164500594
24,Iteration 25,61.06662205800346,19.06614741348208,1029.374799728792,3.8123105728981557,0.6319924096917007,0.0,0.0,0.0,6.043363370375086,6.384870543711916,0.24338222999778225,0.27228390852029516,48.41398519302348,1.6178486872231805,1.6009977886416131
25,Iteration 26,59.43850253264032,18.735937887518773,1043.512200917735,3.899865750503705,0.5485025464741531,0.0,0.0,0.0,5.664258711883701,6.0185439145710955,0.22144578952591862,0.24890329781764728,46.9348946776169,1.7301403072523007,1.574666256358614
26,Iteration 27,60.42520832720347,20.171931781817385,999.2843760488734,3.9308240147119013,0.6209036639150086,0.0,0.0,0.0,5.950332914747459,6.2868752182519865,0.2377479073759514,0.26558845804819287,47.998474029091504,1.4734231710951105,1.5899438987795813
27,Iteration 28,60.43739427774811,20.01927061125576,1006.985433237429,4.209594329336276,0.6234489085892682,0.0,0.0,0.0,5.975991686128097,6.308560123183884,0.23920913592182197,0.26687550162925483,48.07897736698829,1.4678970183487092,1.6000366025475954
28,Iteration 29,60.56956744735109,19.321407851748788,1026.9538473867906,4.261222458759816,0.5768018710748126,0.0,0.0,0.0,5.882440794133615,6.235542128051252,0.23399996576649862,0.26280814641163125,47.82436011120409,1.8019993793480242,1.5913858417461306
29,Iteration 30,59.05429036192351,18.596719371428183,979.7817658321036,4.018654695162926,0.6294461460417382,0.0,0.0,0.0,5.8277743090218905,6.141847698335756,0.23022590755931804,0.2553827082907887,47.35013739000269,1.2896383858393428,1.5869131744033667
30,Iteration 31,58.17602588796914,21.14289508120499,1014.8262125144712,4.047509977192874,0.6194855171501308,0.0,0.0,0.0,5.699730482351063,6.00607225446195,0.22277101799485657,0.2465562656866351,46.77609680603742,1.2248276247449583,1.5762214515687538
31,Iteration 32,59.81725562942998,20.419686113132215,1003.618123089322,4.3230335822968335,0.647341718497203,0.0,0.0,0.0,5.966915585471885,6.281199334678578,0.23837951457859866,0.26440616247757953,47.924396847159635,1.274220845806453,1.5924073539209331
32,Iteration 33,61.090811558918034,20.35322891476269,1035.089181847414,3.9332685775107756,0.5923539286017652,0.0,0.0,0.0,5.952053864063153,6.309507342922288,0.2381744187613292,0.26784267603173395,48.13933376334513,1.740383231117771,1.59043881215839
33,Iteration 34,63.53863291052934,20.75960998473795,1069.5941166284097,3.7077709295960117,0.5568320284644366,0.0,0.0,0.0,6.092865604833366,6.503900181754676,0.24751085206702972,0.28306642789463765,49.06379555025923,2.577294404613155,1.5993269315399985
34,Iteration 35,52.58426223052527,20.27691285046075,987.2305007655309,4.186824059420824,0.6405337226910411,0.0,0.0,0.0,5.083247398349921,5.308924945629648,0.18861204458413544,0.2036480712938843,43.74448856245726,0.536324349952553,1.521696954614131
35,Iteration 36,61.90169747881823,20.936330533969926,1018.7326596490803,3.7725284468558864,0.5642883662757141,0.0,0.0,0.0,5.950080972601364,6.333727617773847,0.2384639795448809,0.2704115604348078,48.298710651244335,2.0526433479334028,1.5889732629439453
36,Iteration 37,64.73792488830397,20.562910495440175,1015.0110583297188,4.199865993396132,0.5659741003238432,0.0,0.0,0.0,6.278121808345681,6.694086405171486,0.2590858893041326,0.29673197312817695,49.863547467457146,2.5753197839879483,1.6108128414524212
37,Iteration 38,62.2963016400743,20.71791768289372,989.7146760410842,4.138939341682835,0.6127718648529178,0.0,0.0,0.0,6.14482964011187,6.5070038711151765,0.2498803222991142,0.2813796588377556,48.96666678901796,1.9042349633204712,1.6069058670921197
38,Iteration 39,57.27630441802695,18.941970990730688,1055.082057784032,4.225119397352224,0.5961722281440243,0.0,0.0,0.0,5.56173415327821,5.86265295719974,0.21496168871969012,0.2375614834369269,46.17637137331782,1.1759246994531287,1.5676037454505884
39,Iteration 40,61.86330531392663,20.094400383058627,1021.7205431873581,4.129214103362653,0.5824892420489338,0.0,0.0,0.0,6.023278446575099,6.393153570996291,0.2426248265692084,0.273904140382345,48.512820202256115,2.0307588230538083,1.603520081509225
40,Iteration 41,57.3468775190144,19.083435338276487,893.5472072076021,3.873707707424792,0.5576585134234638,0.0,0.0,0.0,5.454681411659701,5.7757586053807906,0.2093501071087741,0.232934341600186,45.866739957846086,1.3259502986233818,1.5559687903624064
41,Iteration 42,57.188531718545526,22.362636521839036,1035.1326261519043,3.826788391340111,0.5588975721481442,0.0,0.0,0.0,5.428171965741935,5.7472862717899,0.20788060940126435,0.23117583529931496,45.746878952120944,1.3847840329931342,1.5547150054259904
42,Iteration 43,58.97198274060251,21.665530313136273,956.9857456931484,4.304027021876677,0.6152177087612194,0.0,0.0,0.0,5.794045638885968,6.109932453824691,0.22830381484988638,0.25341724217317496,47.22417034415678,1.2236211086183437,1.580230995934007
43,Iteration 44,59.61495066106528,20.664864576187096,1051.7041477460505,4.127605340606888,0.564955987701723,0.0,0.0,0.0,5.735640530611576,6.082569898252862,0.2254016335867227,0.25271994916585316,47.18157941810704,1.6686227786463887,1.5774249371433968
44,Iteration 45,55.328072542648606,17.82956121543615,1041.2309498343413,4.2675852205374065,0.5698430314682813,0.0,0.0,0.0,5.282776422633613,5.566245831528987,0.19964906038863595,0.21955972662353151,44.92750624223162,1.0180717495527485,1.5426827139000179
45,Iteration 46,55.05155013982352,19.651121980960728,1104.9926293474475,3.693588496005577,0.636678899236401,0.0,0.0,0.0,5.354650516834247,5.616992129840544,0.20320992582865477,0.22189617989826566,45.087724929599695,0.8160545120681882,1.5518221786112611
46,Iteration 47,58.06519175088679,19.49336754167269,1004.6862871823329,3.9329000473642,0.5728209633491033,0.0,0.0,0.0,5.575277479360707,5.899466254454902,0.21603557852537225,0.24053844720589018,46.37962697134631,1.4731002201998031,1.5697504634388801
47,Iteration 48,63.49695422422519,19.850737154690258,993.8822036647763,3.9047490948553176,0.596323282210393,0.0,0.0,0.0,6.215325019201755,6.603550168620089,0.2546823111192629,0.28914813947407575,49.425866606851734,2.1577466011283755,1.6072182940837039
