,#,kVp (kV),th (deg),Air (mm),Al (mm),Cu (mm),Sn (mm),Pb (mm),Be (mm),HVL1 Al (mm),HVL2 Al (mm),HVL1 Cu (mm),HVL2 Cu (mm),Mean energy (keV),Air kerma (uGy),Mean conv. coeff. (Sv/Gy)
0,Iteration 1,58.903624057526024,20.75154478294763,961.4297988619273,4.173103204973884,0.6087023831267336,0.0,0.0,0.0,5.765912739404582,6.084689956641526,0.22672766213613663,0.2519103895725793,47.126679497444826,1.3224737899039984,1.5851127982251412
1,Iteration 2,57.58162348490318,21.039289944455497,1034.1526012548304,4.006124468489152,0.6493781213956803,0.0,0.0,0.0,5.694333097870827,5.982554964784163,0.22221102514343236,0.24450794208692608,46.63927793749104,1.0322059643684176,1.5733788993817175
2,Iteration 3,60.02952260759816,22.529350042321468,981.7859165027336,4.303913164118756,0.6493849183158465,0.0,0.0,0.0,5.9878510147324695,6.3045345046748755,0.23966506540673843,0.266034552081484,48.027041645481034,1.2526707951468383,1.5955056140550778
3,Iteration 4,61.23630943685086,19.93976757965983,959.6264040744261,3.85114785924904,0.5752186126609707,0.0,0.0,0.0,5.918534517329822,6.286703200048371,0.23634781617228845,0.26670734871332963,48.06886211354781,1.926212666155995,1.5871475084355366
4,Iteration 5,63.029950943590656,20.684650116200427,904.8382267092796,4.248834172420651,0.6112859037937232,0.0,0.0,0.0,6.2257782888797095,6.596937335717904,0.2550410177107416,0.28799866650016526,49.36059180556825,1.8382595772913175,1.6105454445290914
5,Iteration 6,55.49908195861041,21.005983477916033,968.3360591949929,3.9637456837752834,0.577619875079586,0.0,0.0,0.0,5.292176393509498,5.578710305871731,0.2001870741562796,0.22036836131451285,44.986211297961255,1.0342144079162612,1.5413723149319698
6,Iteration 7,63.816913754205856,20.646055196048376,966.0465231050002,3.7773725121710133,0.5550422483544156,0.0,0.0,0.0,6.120937508160486,6.535903211488268,0.24929019080510306,0.2854485845909539,49.20478590329538,2.6884212939935415,1.6039148370087035
7,Iteration 8,59.0188091466086,19.771803489124178,1061.2948794669874,4.156881457420216,0.5722027391994338,0.0,0.0,0.0,5.693649655378644,6.028730746524651,0.22284009399402221,0.24892046709174542,46.933753284243394,1.5730484466022479,1.5787030251896026
8,Iteration 9,58.10506989252719,19.451515230470754,885.508135223414,3.751793949554651,0.6078194487641001,0.0,0.0,0.0,5.650985012104116,5.963820869232699,0.2201131046799676,0.24414285827604207,46.617306648137045,1.3045590102548243,1.5707141063082575
9,Iteration 10,56.567349787523845,21.22200962576179,1028.656264526698,4.099817209996891,0.5943986869561392,0.0,0.0,0.0,5.461646050265459,5.755227758792518,0.2093743435418554,0.23089782702691786,45.722255876688074,1.158540816324147,1.5622296150663109
10,Iteration 11,56.33042243819781,20.63829265856451,1086.7677723533911,3.688016093796141,0.6508678233351053,0.0,0.0,0.0,5.53358256379217,5.808050847654118,0.21305609128714592,0.2334666487505686,45.8946853902595,0.9526101799695166,1.561018654228816
11,Iteration 12,61.79200243441661,18.049204015666426,1032.4200773818743,4.267968557024026,0.5652758585966091,0.0,0.0,0.0,5.987992235837496,6.362668148882926,0.2405810056793072,0.2720177168576572,48.396788888968544,2.073755677817282,1.593848954080194
12,Iteration 13,54.77320210188391,20.700034772018935,1009.9680769517115,3.8544926695270245,0.6039767852237586,0.0,0.0,0.0,5.259386008497194,5.527673880576866,0.19822883592328513,0.21693832675174088,44.73626585894495,0.9339092622586055,1.540303885636798
13,Iteration 14,57.44918456856813,19.67115090306631,1000.1247209526741,3.8183502813900456,0.6087726926494543,0.0,0.0,0.0,5.582593552996775,5.8854613910047515,0.21615190910421167,0.23901579092345754,46.27453680032689,1.182313472637679,1.5638390201750174
