,#,kVp (kV),th (deg),Air (mm),Al (mm),Cu (mm),Sn (mm),Pb (mm),Be (mm),HVL1 Al (mm),HVL2 Al (mm),HVL1 Cu (mm),HVL2 Cu (mm),Mean energy (keV),Air kerma (uGy),Mean conv. coeff. (Sv/Gy)
0,Iteration 1,55.61251466749568,20.50265589871602,983.497285540459,4.056913628903764,0.631845600477599,0.0,0.0,0.0,5.429230050090635,5.69738507877642,0.20728734551408085,0.22673597399548318,45.42908442156042,0.8372198395137755,1.5569547567975242
1,Iteration 2,61.86506057732809,20.084938757540225,953.7593852106709,3.898290637345481,0.5809507369879433,0.0,0.0,0.0,6.0027190178520655,6.376299312392179,0.2414490526075743,0.272902855872979,48.45143810401715,1.9409283614249868,1.5934217011009424
2,Iteration 3,60.62119858126594,19.574167163223848,983.7959055311971,4.2029078445667185,0.6218596486961274,0.0,0.0,0.0,5.993442315448178,6.329062681983741,0.24029515684062894,0.2683422803896861,48.17027552139984,1.4539456305449494,1.593818339365286
3,Iteration 4,51.317969606955295,19.267277662847594,1004.6534479573986,4.043696936099326,0.6504536438021955,0.0,0.0,0.0,4.9361023931613826,5.144362764609289,0.1810102737203617,0.19440471994097633,43.02888830231313,0.4363552467228936,1.511741723434992
4,Iteration 5,53.50554124879473,19.447935650222778,990.4373257899231,3.8916680573781823,0.5889948583835385,0.0,0.0,0.0,5.081763095224582,5.337620429154474,0.18888004588510574,0.20598267247014204,43.93143578032507,0.8350012815864193,1.528326750098373
5,Iteration 6,56.31433221312989,19.85627144483347,945.3168250750086,3.7958577594917213,0.584578288704728,0.0,0.0,0.0,5.394922513767195,5.691755184849576,0.2057984488163561,0.22723244836662812,45.46970808357459,1.1490853443040905,1.5523313645510393
6,Iteration 7,66.03544593988961,19.325069195870068,1032.7716581008415,4.181578425850025,0.6395309237425675,0.0,0.0,0.0,6.611305215317518,7.008423390833194,0.28035393333825115,0.319209769225334,51.13574498694245,2.298795811603201,1.6297317988251403
7,Iteration 8,60.51196360140369,19.980115547365003,931.3654580897752,4.089798961277878,0.5797438351316858,0.0,0.0,0.0,5.869129130286577,6.222422583986695,0.23322341297348131,0.2619581528424615,47.77095534090217,1.7246073373885795,1.5902791724002612
8,Iteration 9,57.87226318782169,21.005605402908053,1002.0956314495232,4.321271306102031,0.5737416077626778,0.0,0.0,0.0,5.5767018146868095,5.893714887766497,0.21601506567243087,0.23996343807122314,46.340446400666345,1.3249781786003474,1.5676042091046516
9,Iteration 10,62.97097137270171,19.798402894113842,1116.0281199910808,4.223280502607575,0.614526283450301,0.0,0.0,0.0,6.230392228510569,6.599295929283183,0.2552899715863959,0.2880707769538139,49.36500599182592,1.9616541857576488,1.6081317793046832
10,Iteration 11,57.322770511973815,19.574147311069133,1081.7219563961928,3.6941162227492836,0.5600312771743956,0.0,0.0,0.0,5.445433716714794,5.767133555630153,0.20885327257044048,0.232434794792753,45.83288920022226,1.384489616455788,1.552545219093488
11,Iteration 12,55.465513217078104,20.684445161132977,991.026483556275,3.9706045804000243,0.5997681118262709,0.0,0.0,0.0,5.338675872213244,5.616648298631784,0.2025522234441357,0.22231915648246386,45.121722808562716,0.9771292165629485,1.5501129101878999
12,Iteration 13,62.07349086120118,19.5788896636199,942.9077946808441,3.8433300447473204,0.5525554707210141,0.0,0.0,0.0,5.945004662069028,6.335697229259285,0.2382723698103012,0.27079804124313467,48.32236801365389,2.290982654917246,1.5964910870563034
13,Iteration 14,62.31846605438099,19.43438950126455,996.4432689809232,3.7814951432138137,0.6504111533548156,0.0,0.0,0.0,6.220011015039761,6.57044673677926,0.2543239140497278,0.28530405068815573,49.20291917895065,1.6690965947380654,1.6064708550840014
14,Iteration 15,58.5086046909727,20.427356763941635,935.4888169641727,4.045681142145962,0.5809124632751168,0.0,0.0,0.0,5.648433744430946,5.974356094701893,0.22015417314858063,0.2452221755333577,46.69042375506864,1.4334574044390775,1.572996369447271
15,Iteration 16,67.67345855790761,21.234577454699398,1065.5756121924321,4.326008076367324,0.5583529933935726,0.0,0.0,0.0,6.552179642405098,7.010061725983744,0.2775889275381062,0.322153081966934,51.27522211021808,3.2398429255575927,1.625837811105649
16,Iteration 17,58.363735708085144,20.06372876288061,1084.797664167107,4.180407257618176,0.6239757189717973,0.0,0.0,0.0,5.742750137872984,6.048329701651499,0.22520886997861955,0.24917319632684837,46.947448246780986,1.2120230448220815,1.5801820765926802
17,Iteration 18,57.08764351647048,19.78297753206932,1059.6688527698109,3.6541758240574223,0.5505984108521265,0.0,0.0,0.0,5.392169279423828,5.714969443611738,0.20598289960583127,0.22935928262609462,45.622728526706545,1.4556860075549245,1.5540287588269943
18,Iteration 19,65.78292383255557,19.58068086700974,1028.4062074958729,4.170750526750395,0.5760634098824756,0.0,0.0,0.0,6.413041329443146,6.8381007723731475,0.2678610141533167,0.30765258185013483,50.48323717049743,2.7389186542335358,1.6184231667311573
19,Iteration 20,54.230892930417426,20.272983124875175,1044.9462632423135,3.8605044808994102,0.6280814540862049,0.0,0.0,0.0,5.245631713973265,5.498691656530217,0.19732225314235244,0.21487983597511914,44.58324107193902,0.7608286072801356,1.5417182529521811
20,Iteration 21,59.585598458665885,19.747754493568586,1002.7626155092789,4.112636917147718,0.5689388386188491,0.0,0.0,0.0,5.744221004396201,6.089104825557137,0.2258643525569055,0.2530667228421791,47.203539471122916,1.68670470881082,1.5785304574700711
21,Iteration 22,57.00005278637791,19.25083882174858,1047.1712209726745,4.152873263530096,0.6007493688657491,0.0,0.0,0.0,5.534749626346795,5.8310360533224745,0.21341537209820285,0.23551480741482347,46.0374215711979,1.042994429891975,1.5599485982068177
22,Iteration 23,63.46775397200821,22.215647809868592,965.3165241905999,3.741785748472808,0.5537369294560511,0.0,0.0,0.0,6.073536099741003,6.4850398888324525,0.2463390585630847,0.28177828340849165,48.987327321120866,2.584439933728326,1.5961534013285605
23,Iteration 24,57.28287936042008,21.108305848307932,967.3679077150412,4.03738029335974,0.6061613008279207,0.0,0.0,0.0,5.566793880288266,5.866357156862922,0.21522384461725785,0.23774746607330843,46.189021547478276,1.0641277370638635,1.5591566754963329
24,Iteration 25,61.490554311605756,20.75708569274217,989.0600784371265,3.8162595403995616,0.5664685598860489,0.0,0.0,0.0,5.916693586161745,6.2930047384555525,0.23637187885873592,0.2674280398032973,48.11416583551694,2.0259557753217137,1.5885506301356056
25,Iteration 26,58.09577499038071,19.527720357267185,961.6246700280653,4.025229029905801,0.6478572085103907,0.0,0.0,0.0,5.755961701574155,6.050994199459489,0.22581178137866617,0.24898800787026074,46.934527849614426,1.0897148002755042,1.5814300275442523
26,Iteration 27,59.00710869015464,19.774508935559954,991.1596050686214,3.68858282823556,0.5525657816501952,0.0,0.0,0.0,5.6095499638235475,5.958700739595339,0.2182928064643871,0.2449892874518823,46.678339725780134,1.810684310464875,1.568966215633047
27,Iteration 28,62.460804452479266,19.845945670195373,866.0887646217943,4.054673023799392,0.5562760919975422,0.0,0.0,0.0,6.0096719219264045,6.401230035463797,0.2421541012251558,0.27526292005899977,48.595225943677605,2.120239896814649,1.591732112402299
28,Iteration 29,57.49488533732894,19.00646304499212,986.8351247945083,3.726464864961001,0.5789426755473592,0.0,0.0,0.0,5.514188979151385,5.830205415233138,0.2125463243395618,0.2360652894157488,46.07795745292032,1.3419548766988032,1.560414015358676
29,Iteration 30,61.26605090482476,21.98909511825712,993.0196244608268,4.0679774526115065,0.6271556870435079,0.0,0.0,0.0,6.060419475509501,6.404093722235415,0.24443728871934858,0.2736571223760963,48.498858921114476,1.526742548087389,1.6033400834503677
30,Iteration 31,56.76413693607983,21.136173063081927,976.3896017424246,4.1956017778138275,0.5861408313994017,0.0,0.0,0.0,5.47153516693813,5.7699260316248075,0.20996911444478644,0.23190894844275028,45.79248282285282,1.1498194144480718,1.5598015974729116
31,Iteration 32,55.932863886836316,18.815528050357084,985.3183835338021,4.205506412653941,0.6289830929321749,0.0,0.0,0.0,5.474418615097626,5.746131300029051,0.20978575156145599,0.2297069914115714,45.63572731149976,0.8702075767965596,1.5602965557544353
32,Iteration 33,60.823279325535786,20.24201595785016,988.1582899103546,3.7317867751236373,0.5869868286171084,0.0,0.0,0.0,5.895931914191404,6.254605369906113,0.2348733802171656,0.26425259864444517,47.91531917624616,1.8325032144216622,1.5866202830351548
33,Iteration 34,61.24881252032173,20.21061989266901,961.7148275715736,4.199181151427581,0.6467773516567692,0.0,0.0,0.0,6.118341322603903,6.452260287313151,0.2477904757351728,0.2765366445435642,48.67544209591294,1.5458553123791958,1.6064150046653314
34,Iteration 35,61.032452647392496,20.13787978470533,955.85803135224,4.073926276065622,0.629313093253816,0.0,0.0,0.0,6.0459588551438905,6.385443182146169,0.24350620988612712,0.27225017746161906,48.41224192572371,1.5937002307742671,1.5976134755643459
35,Iteration 36,59.45578175358728,18.836382524473827,982.5061891576846,4.0791068921062585,0.5763981434944739,0.0,0.0,0.0,5.749466657385992,6.089621470886679,0.2260972836486558,0.2529398917781661,47.19470580334099,1.6442939384496462,1.5808326422333474
36,Iteration 37,65.45384391107031,21.362101731482625,1040.9036164156719,4.294179990343864,0.5604280235008036,0.0,0.0,0.0,6.338111192230118,6.765457742088831,0.2630982882923065,0.30240683501116716,50.18651178080721,2.642728553484084,1.6160367048055344
37,Iteration 38,62.56043782481957,19.727519113388343,1062.4498544070295,3.791817558056322,0.6482012726954112,0.0,0.0,0.0,6.240767824936399,6.595063293299119,0.25568539073898294,0.2871814792534331,49.31430613314089,1.6953290156569083,1.6149123928350435
38,Iteration 39,60.96988766539337,19.10706704516128,936.9167006915442,4.19029109898485,0.5796627196328343,0.0,0.0,0.0,5.928068061201711,6.286267072419643,0.23676593397832443,0.2663284292923125,48.04493824962181,1.8884327770705946,1.5978724877871235
39,Iteration 40,59.55592116419127,19.534882793570603,999.3002299900078,3.8229045818902905,0.5574593724648946,0.0,0.0,0.0,5.6919577246024,6.044995229522369,0.22299927644030776,0.2505350094977915,47.04080141229117,1.7094578841691976,1.5728771592965427
40,Iteration 41,56.6749672048305,20.75674626187957,1001.7160079419526,3.860441003402734,0.6419970033692248,0.0,0.0,0.0,5.5647965955182785,5.845212993204142,0.21485681275618215,0.2358783323751862,46.059817144107704,0.9702611609404426,1.5646385746687703
41,Iteration 42,61.36561571277304,19.901989136603728,959.246640947291,4.102688878357895,0.5796917029899291,0.0,0.0,0.0,5.961687802882606,6.32644216548386,0.23885931182568826,0.2692337728568939,48.22559645647616,1.9612359686447143,1.5943729864805405
42,Iteration 43,58.58488062979666,21.12103782126811,1060.1388705795143,3.966949448077174,0.627558669641264,0.0,0.0,0.0,5.759810345020783,6.069289633886818,0.2262424768995387,0.25062483220808407,47.04254422151025,1.2089152698823262,1.5813419461590172
43,Iteration 44,52.448229534059855,19.58869079778876,968.7084763581292,3.917003381759806,0.5490081776560737,0.0,0.0,0.0,4.871498235748588,5.12624220633842,0.17829974608131943,0.19453491573841825,43.06332408144894,0.7976946849184458,1.5038103348061314
44,Iteration 45,62.04949609923133,20.786122746441517,1058.9868899075252,4.142997888408377,0.6167430525063811,0.0,0.0,0.0,6.128679961253092,6.485816279200638,0.2488132828059079,0.27973315470926907,48.867909589255056,1.7293157404390762,1.6038028320220767
45,Iteration 46,59.47343083069484,19.954995725402416,997.8642517805393,4.1864708728604905,0.5806753452344274,0.0,0.0,0.0,5.765569945380231,6.103072205584369,0.22698285939277377,0.253710285362752,47.24435363823748,1.510850642646553,1.5775789115700691
46,Iteration 47,63.42710454609949,18.659683849155222,939.264978649903,3.7882300195455607,0.592573349026453,0.0,0.0,0.0,6.193920869854197,6.584326799518066,0.253388898209768,0.28787711727181237,49.350391932403504,2.2542257745110668,1.6114197025633754
47,Iteration 48,61.35350087173021,20.853261195508786,1039.7808740810408,4.004459032669181,0.5731972330775381,0.0,0.0,0.0,5.9338012109804925,6.302634962096665,0.23726610211767715,0.26779695150613714,48.13683583126572,1.887479787421108,1.5928707530608868
48,Iteration 49,55.6479945867034,19.58944055645583,1069.5851208492202,4.339844272712461,0.6081388031024414,0.0,0.0,0.0,5.402896468603741,5.6766907577054635,0.20593762192885554,0.22568740085414254,45.35702074554029,0.920380890461597,1.5572739274535081
49,Iteration 50,64.81589525058186,20.708600137187826,1013.532560894286,4.000018837924921,0.5815659067270185,0.0,0.0,0.0,6.314044554084832,6.725959175480478,0.26129066744371293,0.29887133293323404,49.98741105629973,2.503911390696792,1.6148711431938625
50,Mean,59.644895140876095,20.074614394742856,998.8690099148419,4.010992129423596,0.5951465661211842,0.0,0.0,0.0,5.7941217690101805,6.13040004783081,0.22941376635244193,0.2567318466696312,47.36078500127307,1.5947036837875703,1.5802925946902915
51,Standard deviation,3.532486574157192,0.7899555932695136,48.08061135861121,0.18691089847576486,0.03146718038548294,0.0,0.0,0.0,0.38763082113329117,0.43362776406155773,0.02300599247896786,0.029344394555256652,1.8892810487369118,0.5814410491970604,0.027462265836825355
52,Relative uncertainty,0.0592252960762822,0.03935097221475832,0.04813505162474737,0.04659966722563105,0.052872993270493926,,,,0.06690070326214612,0.0707340076794814,0.10028165634848783,0.11429978374680462,0.0398912528305037,0.36460757889270284,0.017377962745062068
