,#,kVp (kV),th (deg),Air (mm),Al (mm),Cu (mm),Sn (mm),Pb (mm),Be (mm),HVL1 Al (mm),HVL2 Al (mm),HVL1 Cu (mm),HVL2 Cu (mm),Mean energy (keV),Air kerma (uGy),Mean conv. coeff. (Sv/Gy)
0,Iteration 1,58.52489510696416,20.825599064095442,1096.333526324541,3.8286141073640425,0.6137119849913318,0.0,0.0,0.0,5.713878756838224,6.029233486007652,0.22370744034106516,0.2483032035288834,46.89147728572826,1.3275350567740754,1.5781540471725388
1,Iteration 2,64.38230572454425,18.68095936172957,1034.56553762167,4.140786693210205,0.6160214580465267,0.0,0.0,0.0,6.380155865104591,6.767509659489107,0.26506996401989485,0.30084748402378997,50.10585050721487,2.2095582031679584,1.6175804628043229
2,Iteration 3,61.50861393413484,20.460543786180956,961.1628248269233,4.053608846110706,0.5892696409492535,0.0,0.0,0.0,5.996243878872029,6.35933128869654,0.24089777763619227,0.2713772690210877,48.35798687810107,1.838555080414148,1.5963098259092543
3,Iteration 4,51.26112835178434,20.77671066252372,932.7440150646144,4.072469270823041,0.6002451234105127,0.0,0.0,0.0,4.836090112807626,5.057487129540669,0.17620634297893914,0.19015043332393952,42.703243197427305,0.5474649994891031,1.4994723751504897
4,Iteration 5,59.38147641143168,19.94544050012291,1085.8918609096095,3.7405525295216613,0.6106089070690986,0.0,0.0,0.0,5.7994783565447765,6.128360541806439,0.22880766037757028,0.2550289094473313,47.3283796448387,1.4850006981267667,1.5853978876657462
5,Iteration 6,65.69952464806552,18.504797780493234,928.5720111187303,4.101906876773651,0.6088150935025235,0.0,0.0,0.0,6.493673961564953,6.902020571982256,0.2727952667433425,0.31167880439708145,50.713531792494386,2.602948821221829,1.6299964710485628
6,Iteration 7,59.70856594326826,18.888355591921318,952.1828905507627,4.3229957360764155,0.6387845327599087,0.0,0.0,0.0,5.940195964639258,6.256104234767028,0.23682288353567624,0.2628201658760243,47.82411022082452,1.2239508037411806,1.593615860900852
7,Iteration 8,60.87042987928842,19.18203380745891,980.9956019102049,4.28493858282134,0.6040332547501636,0.0,0.0,0.0,5.984568764642556,6.329790941850761,0.23991674342271502,0.26874218134291256,48.19497116342006,1.6317862612779201,1.5944702314979096
8,Iteration 9,56.680632915997826,20.352021569909567,1013.6049639251385,4.123692671758077,0.6218414791579155,0.0,0.0,0.0,5.538899849345412,5.823805631684507,0.21348741245983674,0.23472867726370575,45.982368507994806,0.935938299037792,1.5641642287930964
9,Iteration 10,59.505532009670134,20.39722621022715,1066.818369527507,4.080058303610892,0.6297695432219328,0.0,0.0,0.0,5.877898555429441,6.1972722011988,0.2332227064456263,0.2591326133381374,47.59059466199997,1.3369529371127444,1.58778197357944
10,Iteration 11,60.65475216671687,18.386778750496802,1031.0600301365198,3.9647375525899577,0.5482631698811904,0.0,0.0,0.0,5.79916820730168,6.169961022674428,0.22940686479507227,0.2591401327217007,47.59384947802411,1.9845429862508415,1.5818421831987395
11,Iteration 12,63.88226750525152,19.971780018994252,941.0153603603266,4.260770781450972,0.558769225269583,0.0,0.0,0.0,6.177627313632822,6.584705742707472,0.25265834834313916,0.28857302492761183,49.38977530089599,2.407614884589335,1.6065015981181263
12,Iteration 13,62.247838352672844,19.158480600637088,983.6787104541938,4.322304893780352,0.5560515670042128,0.0,0.0,0.0,6.010294377837029,6.395180980297912,0.24207693469322775,0.2745935074485426,48.5544249204254,2.1214131414142385,1.5949064980363568
13,Iteration 14,62.13148304204495,21.151576461745048,1018.5033646626858,3.9943510718524107,0.6380527927299388,0.0,0.0,0.0,6.178246317054221,6.529263523659676,0.2517522834813098,0.28248091641370515,49.034092370078895,1.7581015381304759,1.608458084493016
14,Iteration 15,62.67228627783271,19.994613301817868,977.2500923912642,4.332238853264851,0.613516296729442,0.0,0.0,0.0,6.202046748740598,6.566389706416084,0.2534466863135457,0.28558233424048496,49.217895549479756,1.7773642769548188,1.6104501479709024
15,Iteration 16,61.078969522354946,20.074057726109302,938.7958694670068,4.177310746930367,0.5816705239474587,0.0,0.0,0.0,5.9406577786305155,6.29976734543954,0.23752437262067183,0.2672567899201005,48.10295094045173,1.865726838968439,1.5930330664194323
16,Iteration 17,64.14714268065394,19.441281090251284,1024.7390388731783,3.9198908883237324,0.5625443854226235,0.0,0.0,0.0,6.191786207062364,6.60513314861605,0.25364181998154445,0.29026387854895463,49.48801521224322,2.6085805026091475,1.6090446332630972
